npi,display_name,owner_name,city,state,zip,phone,cms_org_name,cms_phone,address_matches,phone_matches,primary_taxonomy_desc,zip_diabetes_pct,zip_obesity_pct,zip_pct_65_plus,zip_median_income,zip_population,hpsa_designated,hpsa_score,state_glp1_claims_per_pharmacy,state_glp1_cost_per_pharmacy
1932762515,MARIAS HEALTHCARE SERVICES INC,JAMIE BROWNELL,SHELBY,MT,59474,4069667120,MARIAS HEALTHCARE SERVICES INC,4069667120,True,True,"Pharmacy, Community/Retail Pharmacy",11.1,35.4,19.4,54004,3391,1,22,265.4,307839.0
1699875906,NORTHTOWN DRUG LLC,ANN CLARK,SHELBY,MT,59474,4064345115,NORTHTOWN DRUG LLC,4064345115,True,True,"Pharmacy, Community/Retail Pharmacy",11.1,35.4,19.4,54004,3391,1,22,265.4,307839.0
1346439957,MILK RIVER PHARMACY INC,HILARY KRASS-RICHMAN,HARLEM,MT,59526,4063533535,MILK RIVER PHARMACY INC,4063533535,True,True,"Pharmacy, Community/Retail Pharmacy",17.1,46.0,11.4,60741,2584,1,21,265.4,307839.0
1962396903,GLACIER COMMUNITY HEALTH CENTER INC,ELIZABETH SEGLEM,CUT BANK,MT,59427,4068735670,GLACIER COMMUNITY PHARMACY,4068735670,True,True,"Pharmacy, Community/Retail Pharmacy",13.7,37.1,17.2,59219,4955,1,21,265.4,307839.0
1821641069,GLACIER PHARMACY LLC,ANN CLARK,CUT BANK,MT,59427,4068730404,GLACIER PHARMACY LLC,4068730404,True,True,"Pharmacy, Community/Retail Pharmacy",13.7,37.1,17.2,59219,4955,1,21,265.4,307839.0
1881605392,DRUGMART INC,RON CAMPBELL,CUT BANK,MT,59427,4068735631,DRUGMART INC,4068735631,True,True,"Pharmacy, Community/Retail Pharmacy",13.7,37.1,17.2,59219,4955,1,21,265.4,307839.0
1780786129,CHINOOK PHARMACY INC,ANGELA BILLMAYER,CHINOOK,MT,59523,4063573333,CHINOOK PHARMACY INC,4063573333,True,True,"Pharmacy, Community/Retail Pharmacy",11.1,35.3,23.3,74107,2281,1,21,265.4,307839.0
1861055535,COMMUNITY HEALTH CARE CENTER INCORPORATED,ROSE KOMMERS,GREAT FALLS,MT,59401,4067917903,COMMUNITY HEALTH CARE CENTER INCORPORATED,4067917903,True,True,"Pharmacy, Community/Retail Pharmacy",11.0,37.6,17.2,53750,13600,1,21,265.4,307839.0
1982700589,"APOTHECARY CONVENIENCE PHARMACY, INC.",BRET BUSHAW,GREAT FALLS,MT,59401,4064542399,"APOTHECARY CONVENIENCE PHARMACY, INC.",4064542399,True,True,"Pharmacy, Community/Retail Pharmacy",11.0,37.6,17.2,53750,13600,1,21,265.4,307839.0
1235236167,KEPHAS CORPORATION,KURT DEPNER,GREAT FALLS,MT,59401,4064526461,KEPHAS CORPORATION,4064526461,True,True,"Pharmacy, Community/Retail Pharmacy",11.0,37.6,17.2,53750,13600,1,21,265.4,307839.0
1508318205,PUBLIC DRUG CO,TODD LEPARD,GREAT FALLS,MT,59401,4064531497,PUBLIC DRUG CO,4064531497,True,True,"Pharmacy, Community/Retail Pharmacy",11.0,37.6,17.2,53750,13600,1,21,265.4,307839.0
1578254942,"BENEFIS HOSPITALS, INC.",BRUCE HOULIHAN,GREAT FALLS,MT,59405,4064552170,"BENEFIS HOSPITALS, INC.",4064552170,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,35.7,18.0,60509,34059,1,21,265.4,307839.0
1699786103,ANDERSON FAMILY PHARMACY INC,STUART ANDERSON,GREAT FALLS,MT,59405,4062613102,ANDERSON FAMILY PHARMACY INC,4062613102,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,35.7,18.0,60509,34059,1,21,265.4,307839.0
1417013582,DISCOUNT PHARMACY INC.,EDWARD SAVOY,GREAT FALLS,MT,59405,4062681499,DISCOUNT PHARMACY INC.,4062681499,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,35.7,18.0,60509,34059,1,21,265.4,307839.0
1073628012,CLINIC UNITED PHARMACY INC,TIMOTHY LEVANDOWSKI,GREAT FALLS,MT,59405,4067270070,CLINIC UNITED PHARMACY INC,4067270070,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,35.7,18.0,60509,34059,1,21,265.4,307839.0
1891869319,"CLINIC UNITED PHARMACY, INC.",TIMOTHY LEVANDOWSKI,GREAT FALLS,MT,59405,4067713399,"CLINIC UNITED PHARMACY, INC.",4067713399,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,35.7,18.0,60509,34059,1,21,265.4,307839.0
1013958446,BILLINGS CLINIC,KATHLEEN QUINONES,BILLINGS,MT,59101,4062382084,BILLINGS CLINIC,4062382084,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1508877010,WOODROWS PHARMACY,BRUCE NELSON,BILLINGS,MT,59101,4062453865,WOODROWS PHARMACY,4062453865,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1518086032,YELLOWSTONE CITY-COUNTY HEALTH DEPT,SHANNA ZIER,BILLINGS,MT,59101,4062473330,YELLOWSTONE CITY-COUNTY HEALTH DEPT,4062473330,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1013669597,406 RX PLLC,JOSH FISHER,BILLINGS,MT,59101,4062062001,406 RX PLLC,4062062001,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1376677104,BILLINGS CLINIC,KATHLEEN QUINONES,BILLINGS,MT,59101,4066574000,BILLINGS CLINIC,4066574000,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1073656849,JKW & JIRA INC,MARTIN WILLEMS,BILLINGS,MT,59101,4062456717,JKW & JIRA INC,4062456717,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1467902270,ST VINCENT HEALTHCARE,STEVE LOVELESS,BILLINGS,MT,59101,4062377000,ST VINCENT HEALTHCARE,4062377000,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,37.0,13.9,58165,41797,1,21,265.4,307839.0
1205470861,DISCOUNT PHARMACY INC,EDWARD SAVOY,GREAT FALLS,MT,59404,4064521227,DISCOUNT PHARMACY INC,4064521227,True,True,"Pharmacy, Community/Retail Pharmacy",10.0,34.5,20.4,79327,28127,1,21,265.4,307839.0
1932293339,SNYDERS WESTERN,JODI RISTAU,BILLINGS,MT,59105,4062597861,SNYDERS WESTERN,4062597861,True,True,"Pharmacy, Community/Retail Pharmacy",9.9,34.9,16.1,74572,34363,1,21,265.4,307839.0
1013285840,AUSTINS PHARMACY PLLC,KYLE AUSTIN,LAUREL,MT,59044,4065555555,AUSTINS PHARMACY PLLC,4065555555,True,True,"Pharmacy, Community/Retail Pharmacy",9.8,34.1,14.8,86011,12488,1,21,265.4,307839.0
1336296482,CABERT INC,CARA VOLMER,LAUREL,MT,59044,4066286022,CABERT INC,4066286022,True,True,"Pharmacy, Community/Retail Pharmacy",9.8,34.1,14.8,86011,12488,1,21,265.4,307839.0
1841384245,SNYDERS WESTERN,JODI RISTAU,LAUREL,MT,59044,4066288746,SNYDERS WESTERN,4066288746,True,True,"Pharmacy, Community/Retail Pharmacy",9.8,34.1,14.8,86011,12488,1,21,265.4,307839.0
1598877599,VANS EVERGREEN INC,PAUL VANDER JAGT,BILLINGS,MT,59102,4068968325,VANS EVERGREEN INC,4068968325,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,32.4,23.4,75140,48700,1,21,265.4,307839.0
1023630662,PHARM406 INC,KYLE AUSTIN,BILLINGS,MT,59102,4062623098,PHARM406 INC,4062623098,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,32.4,23.4,75140,48700,1,21,265.4,307839.0
1922745504,ST. JOHN'S LUTHERAN MINISTRIES INC,AIMEE HILLIS,BILLINGS,MT,59102,4066555705,ST. JOHN'S LUTHERAN MINISTRIES INC,4066555705,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,32.4,23.4,75140,48700,1,21,265.4,307839.0
1326564857,"BILLINGS CLINIC SPECIALTY SUPPLIES AND SERVICES, LLC",CONNIE PREWITT,BILLINGS,MT,59102,4066574545,"BILLINGS CLINIC SPECIALTY SUPPLIES AND SERVICES, LLC",4066574545,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,32.4,23.4,75140,48700,1,21,265.4,307839.0
1710521679,"BILLMONT RX, LLC",SYED ZULFIQAR,BILLINGS,MT,59102,4063060280,"BILLMONT RX, LLC",4063060280,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,32.4,23.4,75140,48700,1,21,265.4,307839.0
1023102423,SNYDERS WESTERN,JODI RISTAU,BILLINGS,MT,59102,4062597034,SNYDERS WESTERN,4062597034,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,32.4,23.4,75140,48700,1,21,265.4,307839.0
1407212871,BIGHORN VALLEY HEALTH CENTER INCORPORATED,SHAWN PATRICK,HARDIN,MT,59034,4068674141,BIGHORN VALLEY HEALTH CENTER INCORPORATED,4068674141,True,True,"Pharmacy, Community/Retail Pharmacy",13.5,32.9,17.5,59559,4972,1,20,265.4,307839.0
1063975845,"406 RX, PLLC",JOSHUA FISHER,HARDIN,MT,59034,4066651682,"406 RX, PLLC",4066651682,True,True,"Pharmacy, Community/Retail Pharmacy",13.5,32.9,17.5,59559,4972,1,20,265.4,307839.0
1770813891,PHARMCARE OF HARDIN INC,CHARLES HARRIS,HARDIN,MT,59034,4066651602,PHARMCARE OF HARDIN INC,4066651602,True,True,"Pharmacy, Community/Retail Pharmacy",13.5,32.9,17.5,59559,4972,1,20,265.4,307839.0
1144327073,PHARM CARE PHARMACY,DONN RAYMOND,HARDIN,MT,59034,4066651602,PHARM CARE PHARMACY,4066651602,True,True,"Pharmacy, Community/Retail Pharmacy",13.5,32.9,17.5,59559,4972,1,20,265.4,307839.0
1134390172,SEELEY SWAN PHARMACY INC,KAREN DOVE,SEELEY LAKE,MT,59868,4066778989,SEELEY SWAN PHARMACY INC,4066778989,True,True,"Pharmacy, Community/Retail Pharmacy",13.2,29.3,43.3,48409,1659,1,20,265.4,307839.0
1427134477,BUNDY MANAGEMENT INC,VICKEE SIEMERS,SEELEY LAKE,MT,59868,4066772424,BUNDY MANAGEMENT INC,4066772424,True,True,"Pharmacy, Community/Retail Pharmacy",13.2,29.3,43.3,48409,1659,1,20,265.4,307839.0
1588725782,UTTERBACK RX INC,LOREN OR BRANDON UTTERBACK,CONRAD,MT,59425,4062783261,UTTERBACK RX INC,4062783261,True,True,"Pharmacy, Community/Retail Pharmacy",12.2,35.0,22.6,50000,3753,1,20,265.4,307839.0
1417378092,UTTERBACK RX INC,BRANDON UTTERBACK,CONRAD,MT,59425,4062783267,UTTERBACK RX INC,4062783267,True,True,"Pharmacy, Community/Retail Pharmacy",12.2,35.0,22.6,50000,3753,1,20,265.4,307839.0
1407877475,BUTTE SILVER BOW PRIMARY HEALTH CARE CLINIC INC,TAMMY COX,BUTTE,MT,59701,4064966026,BUTTE SILVER BOW PRIMARY HEALTH CARE CLINIC INC,4064966026,True,True,"Pharmacy, Community/Retail Pharmacy",10.9,32.8,19.3,56799,34245,1,20,265.4,307839.0
1104715069,"PHARM406, INC",KYLE AUSTIN,BUTTE,MT,59701,4067921411,"PHARM406, INC",4067921411,True,True,"Pharmacy, Community/Retail Pharmacy",10.9,32.8,19.3,56799,34245,1,20,265.4,307839.0
1851424246,THREE BEARS ALASKA INC,PAUL SONNENBERG,BUTTE,MT,59701,4064944116,THREE BEARS ALASKA INC,4064944116,True,True,"Pharmacy, Community/Retail Pharmacy",10.9,32.8,19.3,56799,34245,1,20,265.4,307839.0
1831512342,MINING CITY COMPOUNDING PHARMACY LLC,CHAD OCONNELL,BUTTE,MT,59701,4067233308,MINING CITY COMPOUNDING PHARMACY LLC,4067233308,True,True,"Pharmacy, Community/Retail Pharmacy",10.9,32.8,19.3,56799,34245,1,20,265.4,307839.0
1447683651,"GRANITE PHARMACY MISSOULA, LLC",TINA KOERNER,MISSOULA,MT,59804,4069262940,"GRANITE PHARMACY MISSOULA, LLC",4069262940,True,True,"Pharmacy, Community/Retail Pharmacy",10.1,26.3,28.8,74877,7942,1,20,265.4,307839.0
1588062509,RCHP BILLINGS - MISSOULA LLC,STEPHEN PAGE,MISSOULA,MT,59804,4063274680,RCHP BILLINGS - MISSOULA LLC,4063274680,True,True,"Pharmacy, Community/Retail Pharmacy",10.1,26.3,28.8,74877,7942,1,20,265.4,307839.0
1083899603,G & E VENTURES INC,TINA KOERNER,FRENCHTOWN,MT,59834,4066264113,G & E VENTURES INC,4066264113,True,True,"Pharmacy, Community/Retail Pharmacy",10.0,27.9,17.6,87143,2449,1,20,265.4,307839.0
1639435399,HEFFERNAN DRUG INC,COREY HEFFERNANA,LOLO,MT,59847,4062732322,HEFFERNAN DRUG INC,4062732322,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,28.7,12.1,75710,6579,1,20,265.4,307839.0
1528073152,ROBERT DEAN WILCOX,ROBERT WILCOX,LOLO,MT,59847,4062732322,ROBERT DEAN WILCOX,4062732322,True,True,"Pharmacy, Community/Retail Pharmacy",9.5,28.7,12.1,75710,6579,1,20,265.4,307839.0
1831768373,LANDMARK SPECIALTY COMPOUNDING,KYLA TRIPP,MISSOULA,MT,59808,4064936161,LANDMARK SPECIALTY COMPOUNDING,4064936161,True,True,"Pharmacy, Compounding Pharmacy",8.7,26.9,14.4,76795,22804,1,20,265.4,307839.0
1720011190,HEFFERNAN DRUG INC,COREY HEFFERNAN,MISSOULA,MT,59803,4065494125,HEFFERNAN DRUG INC,4065494125,True,True,"Pharmacy, Community/Retail Pharmacy",8.1,25.3,17.7,108992,17941,1,20,265.4,307839.0
1720024359,YOKES FOOD INC,LINDSEY GALLOWAY,MISSOULA,MT,59802,4067216009,YOKES FOOD INC,4067216009,True,True,"Pharmacy, Community/Retail Pharmacy",8.1,26.8,16.1,65054,19832,1,20,265.4,307839.0
1972613388,CREDENA HEALTH LLC,MIKE SKAFI,MISSOULA,MT,59802,4063271650,CREDENA HEALTH LLC,4063271650,True,True,"Pharmacy, Community/Retail Pharmacy",8.1,26.8,16.1,65054,19832,1,20,265.4,307839.0
1184978090,CREDENA HEALTH LLC,MIKE SKAFI,MISSOULA,MT,59802,4063271650,CREDENA HEALTH LLC,4063271650,True,True,"Pharmacy, Community/Retail Pharmacy",8.1,26.8,16.1,65054,19832,1,20,265.4,307839.0
1669132379,"JAK SHIELDS, LLC",KELLY SHIELDS,MISSOULA,MT,59802,4065422888,"JAK SHIELDS, LLC",4065422888,True,True,"Pharmacy, Compounding Pharmacy",8.1,26.8,16.1,65054,19832,1,20,265.4,307839.0
1700998705,MISSOULA PHARMACY INC,KRISTEN ROBBINS,MISSOULA,MT,59801,4067285650,MISSOULA PHARMACY INC,4067285650,True,True,"Pharmacy, Community/Retail Pharmacy",7.7,27.0,12.5,55022,31127,1,20,265.4,307839.0
