npi,display_name,owner_name,city,state,zip,phone,cms_org_name,cms_phone,address_matches,phone_matches,primary_taxonomy_desc,zip_diabetes_pct,zip_obesity_pct,zip_pct_65_plus,zip_median_income,zip_population,hpsa_designated,hpsa_score,state_glp1_claims_per_pharmacy,state_glp1_cost_per_pharmacy
1194127985,COMO PHARMACY INC,PAO KUE,SAINT PAUL,MN,55103,6514870044,COMO PHARMACY INC,6514870044,True,True,"Pharmacy, Community/Retail Pharmacy",16.2,38.8,11.0,47872,13892,1,19,611.5,756866.0
1417295403,LAB DRUGS & MEDICAL-TRANS-SUPPLIES LLC,LOLA ISHOLA,SAINT PAUL,MN,55103,7637775995,LAB DRUGS & MEDICAL-TRANS-SUPPLIES LLC,7637775995,True,True,"Pharmacy, Community/Retail Pharmacy",16.2,38.8,11.0,47872,13892,1,19,611.5,756866.0
1639622947,OUR FAMILY PHARMACY LLC,TRUNG NGUYEN,SAINT PAUL,MN,55103,6516003988,OUR FAMILY PHARMACY LLC,6516003988,True,True,Pharmacy,16.2,38.8,11.0,47872,13892,1,19,611.5,756866.0
1639566649,ST PAUL PHARMACY LLC,KY FANG,SAINT PAUL,MN,55103,6514477113,ST PAUL PHARMACY LLC,6514477113,True,True,"Pharmacy, Community/Retail Pharmacy",16.2,38.8,11.0,47872,13892,1,19,611.5,756866.0
1801438361,"THE DULUTH CLINIC, LTD.",KEVIN BOREN,DEER RIVER,MN,56636,2182468642,"THE DULUTH CLINIC, LTD.",2182468642,True,True,"Pharmacy, Community/Retail Pharmacy",16.1,38.7,24.4,59858,4679,1,19,611.5,756866.0
1700818788,FAIRVIEW PHARMACY SERVICES LLC,SAMEER BADLANI,MINNEAPOLIS,MN,55454,6126727507,FAIRVIEW PHARMACY SERVICES LLC,6126727507,True,True,"Pharmacy, Community/Retail Pharmacy",14.5,36.7,13.4,26429,8628,1,19,611.5,756866.0
1093226326,FAIRVIEW PHARMACY SERVICES LLC,SAMEER BADLANI,MINNEAPOLIS,MN,55454,6122735006,FAIRVIEW PHARMACY SERVICES LLC,6122735006,True,True,"Pharmacy, Specialty Pharmacy",14.5,36.7,13.4,26429,8628,1,19,611.5,756866.0
1013428929,"FAIRVIEW PHARMACY SERVICES, LLC",SAMEER BADLANI,MINNEAPOLIS,MN,55454,6122735006,"FAIRVIEW PHARMACY SERVICES, LLC",6122735006,True,True,Pharmacy,14.5,36.7,13.4,26429,8628,1,19,611.5,756866.0
1235240326,P & A DRUG INC DBA ROSS WESTBANK PHARMACY,PHIL KOR,MINNEAPOLIS,MN,55454,6123336328,P & A DRUG INC DBA ROSS WESTBANK PHARMACY,6123336328,True,True,"Pharmacy, Community/Retail Pharmacy",14.5,36.7,13.4,26429,8628,1,19,611.5,756866.0
1346635059,BRIGHTLY PHARMACY CARE INC,BEE HER,SAINT PAUL,MN,55130,6517769976,BRIGHTLY PHARMACY CARE INC,6517769976,True,True,"Pharmacy, Community/Retail Pharmacy",14.1,35.0,8.4,53281,18634,1,19,611.5,756866.0
1629374251,ALLIANCE PHARMACY CARE INC,STEVE YANG,SAINT PAUL,MN,55130,6514932104,ALLIANCE PHARMACY CARE INC,6514932104,True,True,"Pharmacy, Community/Retail Pharmacy",14.1,35.0,8.4,53281,18634,1,19,611.5,756866.0
1598701047,MAJEWSKI ENTERPRISES INC,VICKI MAJEWSKI,NASHWAUK,MN,55769,2188852613,MAJEWSKI ENTERPRISES INC,2188852613,True,True,"Pharmacy, Community/Retail Pharmacy",13.9,37.4,21.8,66149,2520,1,19,611.5,756866.0
1831690346,THE DULUTH CLINIC LTD,KEVIN BOREN,GRAND RAPIDS,MN,55744,2183226210,THE DULUTH CLINIC LTD,2183226210,True,True,"Pharmacy, Community/Retail Pharmacy",12.9,35.5,26.6,68213,20469,1,19,611.5,756866.0
1083752075,J & L UREVIG INC,LINDA UREVIG,GRAND RAPIDS,MN,55744,2183269639,J & L UREVIG INC,2183269639,True,True,"Pharmacy, Community/Retail Pharmacy",12.9,35.5,26.6,68213,20469,1,19,611.5,756866.0
1477595254,GDME INC,MICHAEL BRANDT,GRAND RAPIDS,MN,55744,2183262635,GDME INC,2183262635,True,True,"Pharmacy, Community/Retail Pharmacy",12.9,35.5,26.6,68213,20469,1,19,611.5,756866.0
1992716401,MERWIN BROADWAY PHARMACY,MICHAEL MILLAR,MINNEAPOLIS,MN,55411,6125223608,MERWIN BROADWAY PHARMACY,6125223608,True,True,"Pharmacy, Community/Retail Pharmacy",12.7,37.4,8.6,53368,29719,1,19,611.5,756866.0
1861839433,NORTHSIDE COMMUNITY PHARMACY,YANG XIONG,MINNEAPOLIS,MN,55411,6123457842,NORTHSIDE COMMUNITY PHARMACY,6123457842,True,True,"Pharmacy, Community/Retail Pharmacy",12.7,37.4,8.6,53368,29719,1,19,611.5,756866.0
1972892438,PHALEN FAMILY PHARMACY LTD,MAY LO,SAINT PAUL,MN,55106,6512099000,PHALEN FAMILY PHARMACY LTD,6512099000,True,True,"Pharmacy, Community/Retail Pharmacy",12.0,32.8,9.4,68601,56969,1,19,611.5,756866.0
1861480519,RBF LLC,EDWARD KITZ,SAINT PAUL,MN,55106,6517710556,RBF LLC,6517710556,True,True,"Pharmacy, Community/Retail Pharmacy",12.0,32.8,9.4,68601,56969,1,19,611.5,756866.0
1003327917,"FAIRVIEW PHARMACY SERVICES, LLC",SAMEER BADLANI,MAPLEWOOD,MN,55109,6514719500,"FAIRVIEW PHARMACY SERVICES, LLC",6514719500,True,True,Pharmacy,11.3,31.9,16.9,81759,34266,1,19,611.5,756866.0
1487480729,DARSAN PHARMACY,HUSSEIN AWJAMA,MINNEAPOLIS,MN,55404,6125843374,DARSAN PHARMACY,6125843374,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1063659183,CHILDREN'S HEALTH CARE,CHESTEVIA GIBSON,MINNEAPOLIS,MN,55404,6128137290,CHILDREN'S HEALTH CARE,6128137290,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1538792353,CHILDREN'S HEALTH CARE,CHESTEVIA GIBSON,MINNEAPOLIS,MN,55404,6128137290,CHILDREN'S HEALTH CARE,6128137290,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1629855465,CHILDREN'S HEALTH CARE,CHESTEVIA GIBSON,MINNEAPOLIS,MN,55404,6128137277,CHILDREN'S HEALTH CARE,6128137277,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1780727958,CHILDRENS HEALTH CARE,CHESTEVIA GIBSON,MINNEAPOLIS,MN,55404,6128136210,CHILDRENS HEALTH CARE,6128136210,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1346754298,JUBA PHARMACY INC,AHMED DAYIB,MINNEAPOLIS,MN,55404,6122080494,JUBA PHARMACY INC,6122080494,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1174782106,BSH GROUP,BERLIN FARAH,MINNEAPOLIS,MN,55404,6128863337,BSH GROUP,6128863337,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1548400849,MOKA PHARMACY INC,TUSMO JAMA,MINNEAPOLIS,MN,55404,6128740575,MOKA PHARMACY INC,6128740575,True,True,"Pharmacy, Community/Retail Pharmacy",11.3,35.3,9.7,43932,28071,1,19,611.5,756866.0
1003920158,SUN DRUG INC,SALAH FATTAH,MAPLEWOOD,MN,55119,6517352300,SUN DRUG INC,6517352300,True,True,"Pharmacy, Community/Retail Pharmacy",11.1,32.9,13.5,77870,44068,1,19,611.5,756866.0
1164770756,WATERTOWN PHARMACY LLC,ROSEMARY ROSDAHL,SPRING PARK,MN,55384,9529552153,WATERTOWN PHARMACY LLC,9529552153,True,True,"Pharmacy, Community/Retail Pharmacy",11.0,25.9,39.6,46860,1869,1,19,611.5,756866.0
1245262237,FAIRVIEW PHARMACY SERVICES LLC,SAMEER BADLANI,BLOOMINGTON,MN,55420,9528856166,FAIRVIEW PHARMACY SERVICES LLC,9528856166,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,29.6,16.4,77539,24008,1,19,611.5,756866.0
1689602674,BLOOMINGTON DRUG CO,PAUL SCHAFFER,BLOOMINGTON,MN,55420,9528847528,BLOOMINGTON DRUG CO,9528847528,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,29.6,16.4,77539,24008,1,19,611.5,756866.0
1285989830,SUN PHARMACY INC,PAO KUE,BROOKLYN CENTER,MN,55429,7635610722,SUN PHARMACY INC,7635610722,True,True,"Pharmacy, Community/Retail Pharmacy",10.3,31.5,11.0,66661,27570,1,19,611.5,756866.0
1376588574,MEDSAVE INC,SEAN KACSIR,NEW HOPE,MN,55428,7632520094,MEDSAVE INC,7632520094,True,True,"Pharmacy, Community/Retail Pharmacy",10.1,30.8,15.5,69004,32679,1,19,611.5,756866.0
1861532376,"MEDICINE CHEST PHARMACY, INC.",MICHAEL CAMPFIELD,WHITE BEAR LAKE,MN,55110,6514295356,"MEDICINE CHEST PHARMACY, INC.",6514295356,True,True,"Pharmacy, Community/Retail Pharmacy",9.9,30.9,21.7,97211,37272,1,19,611.5,756866.0
1508378167,PRAIRIECARE LLC,JOHN RYAN,BROOKLYN PARK,MN,55443,7637628800,PRAIRIECARE LLC,7637628800,True,True,"Pharmacy, Community/Retail Pharmacy",9.8,28.7,13.7,88220,33318,1,19,611.5,756866.0
1801126214,LAB DRUGS & MEDICAL -TRANS-SUPPLIES LLC,LOLA ISHOLA,BROOKLYN PARK,MN,55443,7637775995,LAB DRUGS & MEDICAL -TRANS-SUPPLIES LLC,7637775995,True,True,"Pharmacy, Community/Retail Pharmacy",9.8,28.7,13.7,88220,33318,1,19,611.5,756866.0
1356501621,FAIRVIEW PHARMACY SERVICES LLC,SAMEER BADLANI,NEW BRIGHTON,MN,55112,6517462580,FAIRVIEW PHARMACY SERVICES LLC,6517462580,True,True,"Pharmacy, Community/Retail Pharmacy",9.7,31.1,17.8,93823,45680,1,19,611.5,756866.0
